generate_trend_drift;1;20000;ADWIN;16;16;1.0898190935482115;0.8318548846130333;0.8314282523260845
generate_trend_drift;1;20000;ADWIN;16;32;1.1153996272764066;0.8410330685757013;0.8400889968997639
generate_trend_drift;1;20000;ADWIN;16;64;1.206193174162979;0.8757988718985789;0.8747786156232175
generate_trend_drift;1;20000;ADWIN;32;16;1.0899577600640977;0.8316855951966534;0.8313738958195944
generate_trend_drift;1;20000;ADWIN;32;32;1.1159550886194245;0.8420541860535194;0.8412955053731238
generate_trend_drift;1;20000;ADWIN;32;64;1.1593603927960208;0.8585838199029641;0.8578278785235642
generate_trend_drift;1;20000;ADWIN;64;16;1.0904994218689779;0.8309037772489487;0.8312385735456289
generate_trend_drift;1;20000;ADWIN;64;32;1.1146591011684648;0.8409873175573922;0.840648422935562
generate_trend_drift;1;20000;ADWIN;64;64;1.1595109175951868;0.858599557131023;0.8580771900839015
generate_trend_drift;1;20000;ADWIN;16;16;1.0633803838466818;0.8217920319733368;0.8211590160345069
generate_trend_drift;1;20000;ADWIN;16;32;1.0794084242363782;0.828811813527537;0.8279639071612668
generate_trend_drift;1;20000;ADWIN;16;64;1.1006562896576293;0.8373441321156319;0.8366640208734929
generate_trend_drift;1;20000;ADWIN;32;16;1.065864081600759;0.8219534705818752;0.8218539152413797
generate_trend_drift;1;20000;ADWIN;32;32;1.0783915095638896;0.8281697528279903;0.8274054255057425
generate_trend_drift;1;20000;ADWIN;32;64;1.101251376995171;0.83577349335611;0.8352783348147148
generate_trend_drift;1;20000;ADWIN;64;16;1.0672343648625109;0.8211723256994177;0.8217244966450427
generate_trend_drift;1;20000;ADWIN;64;32;1.0767604035227456;0.8265412725587864;0.8264394789922199
generate_trend_drift;1;20000;ADWIN;64;64;1.1043781018322278;0.836773501719579;0.83671040719085
generate_trend_drift;1;20000;PageHinkley;16;16;1.083111375717841;0.8292916650509394;0.8287088338567542
generate_trend_drift;1;20000;PageHinkley;16;32;1.1394841245913454;0.8515110361597169;0.850521405023173
generate_trend_drift;1;20000;PageHinkley;16;64;1.1520243370713137;0.8566062373406422;0.8558730398848343
generate_trend_drift;1;20000;PageHinkley;32;16;1.0816971479671338;0.8289613793342379;0.8283920408008644
generate_trend_drift;1;20000;PageHinkley;32;32;1.1175673405286395;0.8432506124530325;0.842400458214494
generate_trend_drift;1;20000;PageHinkley;32;64;1.1606801907382034;0.859714857827273;0.8592679809759526
generate_trend_drift;1;20000;PageHinkley;64;16;1.0814933165546972;0.8285016946386239;0.8282150020359463
generate_trend_drift;1;20000;PageHinkley;64;32;1.1213295244380357;0.844277624603873;0.8443207174739883
generate_trend_drift;1;20000;PageHinkley;64;64;1.160197162863243;0.8592187710468389;0.8590064711067497
generate_trend_drift;1;20000;PageHinkley;16;16;1.0647250332478597;0.8220457119444027;0.8214828915285577
generate_trend_drift;1;20000;PageHinkley;16;32;1.0777184054900493;0.8276551136622261;0.8268362109298057
generate_trend_drift;1;20000;PageHinkley;16;64;1.0997163868650806;0.8358653732523461;0.8352692891643035
generate_trend_drift;1;20000;PageHinkley;32;16;1.0669207279274364;0.8218738744505995;0.8218897465879146
generate_trend_drift;1;20000;PageHinkley;32;32;1.0769807188301666;0.8262448578709638;0.8256514159080465
generate_trend_drift;1;20000;PageHinkley;32;64;1.1040010910319324;0.8379932848755582;0.8375315076323787
generate_trend_drift;1;20000;PageHinkley;64;16;1.071738853396192;0.8223122901006172;0.8234644212893077
generate_trend_drift;1;20000;PageHinkley;64;32;1.0773838767302515;0.8268261863001878;0.8265982670455357
generate_trend_drift;1;20000;PageHinkley;64;64;1.1060360297001615;0.8383559607116201;0.8383312266571133
generate_trend_drift;1;50000;ADWIN;16;16;1.0731837112113478;0.8266452706409672;0.8264106725945963
generate_trend_drift;1;50000;ADWIN;16;32;1.0982270674259282;0.8360646658852671;0.8357644795082991
generate_trend_drift;1;50000;ADWIN;16;64;1.1380465203350778;0.8505231773445043;0.8501771709019564
generate_trend_drift;1;50000;ADWIN;32;16;1.0730166386280287;0.8262672274613165;0.8262881497106075
generate_trend_drift;1;50000;ADWIN;32;32;1.100150212169354;0.8367244228368862;0.8365011528585246
generate_trend_drift;1;50000;ADWIN;32;64;1.1319481014726285;0.8491329488909677;0.8488493606718356
generate_trend_drift;1;50000;ADWIN;64;16;1.0742435666787225;0.8262968420189022;0.8265171005530536
generate_trend_drift;1;50000;ADWIN;64;32;1.099464995735814;0.8357661735892384;0.8356826065674553
generate_trend_drift;1;50000;ADWIN;64;64;1.1323416593539102;0.8483215656422791;0.8483095718992325
generate_trend_drift;1;50000;ADWIN;16;16;1.050032184046902;0.8166792418160113;0.8166128787308664
generate_trend_drift;1;50000;ADWIN;16;32;1.0626135762713989;0.8224082891847925;0.8221116415582712
generate_trend_drift;1;50000;ADWIN;16;64;1.0869264483552676;0.8321259286445081;0.8318953203933526
generate_trend_drift;1;50000;ADWIN;32;16;1.049260835799045;0.8163954559939279;0.8165610933857079
generate_trend_drift;1;50000;ADWIN;32;32;1.0631267714314248;0.8225031839280015;0.8222241919363061
generate_trend_drift;1;50000;ADWIN;32;64;1.0888446912378327;0.8329370806504576;0.832693065448956
generate_trend_drift;1;50000;ADWIN;64;16;1.051696662868382;0.8165222531859438;0.8172184009194787
generate_trend_drift;1;50000;ADWIN;64;32;1.0629986083552603;0.8221453256394412;0.8220634107650739
generate_trend_drift;1;50000;ADWIN;64;64;1.0888039809968082;0.8324406011584373;0.8324513837781062
generate_trend_drift;1;50000;PageHinkley;16;16;1.071530113146039;0.8256098492672085;0.8254053201037489
generate_trend_drift;1;50000;PageHinkley;16;32;1.0971608537491326;0.8359062568842317;0.8355197097412126
generate_trend_drift;1;50000;PageHinkley;16;64;1.1364484099979033;0.8499815145936778;0.849690183423574
generate_trend_drift;1;50000;PageHinkley;32;16;1.0704657151518226;0.8255625846346721;0.8253274975023064
generate_trend_drift;1;50000;PageHinkley;32;32;1.096415433537381;0.8353824992395348;0.8350646940167019
generate_trend_drift;1;50000;PageHinkley;32;64;1.1350579810191717;0.8493564575063248;0.8491488975755157
generate_trend_drift;1;50000;PageHinkley;64;16;1.0727414122228558;0.8259380850306917;0.8261390548499014
generate_trend_drift;1;50000;PageHinkley;64;32;1.0994218299665461;0.8359608457217753;0.8359226525350283
generate_trend_drift;1;50000;PageHinkley;64;64;1.1356112005467593;0.8497311595668479;0.8497033904974123
generate_trend_drift;1;50000;PageHinkley;16;16;1.0481917280103163;0.8159281569742661;0.815786545882082
generate_trend_drift;1;50000;PageHinkley;16;32;1.0650062308486001;0.8233376105458811;0.8230304126705255
generate_trend_drift;1;50000;PageHinkley;16;64;1.0886008621773249;0.8319744362821059;0.8317328084375896
generate_trend_drift;1;50000;PageHinkley;32;16;1.0478947083504209;0.8159914092030351;0.8159863732971687
generate_trend_drift;1;50000;PageHinkley;32;32;1.064678065304345;0.8224605089808203;0.8222789307397183
generate_trend_drift;1;50000;PageHinkley;32;64;1.0909478673782713;0.8324605961835091;0.8322587840192275
generate_trend_drift;1;50000;PageHinkley;64;16;1.0497838017716181;0.8163594239909076;0.816840975445381
generate_trend_drift;1;50000;PageHinkley;64;32;1.0663763511547197;0.8235392073688369;0.8235747097337601
generate_trend_drift;1;50000;PageHinkley;64;64;1.087706621770957;0.8320299690867524;0.8320371829956836
generate_trend_drift;3;20000;ADWIN;16;16;1.0791229987761055;0.824919633559331;0.8266541044986669
generate_trend_drift;3;20000;ADWIN;16;32;1.0951546574431061;0.8328747543924561;0.8331418867891072
generate_trend_drift;3;20000;ADWIN;16;64;1.1238252349448405;0.8453754595834135;0.845439399982183
generate_trend_drift;3;20000;ADWIN;32;16;1.0689357303286984;0.8216927923127195;0.8231572652683752
generate_trend_drift;3;20000;ADWIN;32;32;1.0948967566470464;0.8332605051704275;0.8338285441826044
generate_trend_drift;3;20000;ADWIN;32;64;1.1270268647294104;0.8459607026428516;0.846147330581143
generate_trend_drift;3;20000;ADWIN;64;16;1.0666421967358404;0.8206905969176754;0.8224998104364916
generate_trend_drift;3;20000;ADWIN;64;32;1.09651361674139;0.833058671594042;0.8339277573834647
generate_trend_drift;3;20000;ADWIN;64;64;1.128189101539403;0.8462498591151192;0.8465603019408343
generate_trend_drift;3;20000;ADWIN;16;16;1.066681534542597;0.8193213254682172;0.8218529497448868
generate_trend_drift;3;20000;ADWIN;16;32;1.064263964614951;0.8207290304877901;0.8210853667505864
generate_trend_drift;3;20000;ADWIN;16;64;1.0844571845573707;0.8284790933938988;0.8286743403135205
generate_trend_drift;3;20000;ADWIN;32;16;1.0581784578246067;0.8170462032470348;0.8185475088392149
generate_trend_drift;3;20000;ADWIN;32;32;1.0653241489595815;0.8214387140361213;0.8221044649831944
generate_trend_drift;3;20000;ADWIN;32;64;1.0862034523643218;0.8293895546219329;0.8297196961819935
generate_trend_drift;3;20000;ADWIN;64;16;1.0626569264353485;0.8171095356485604;0.8201200671955183
generate_trend_drift;3;20000;ADWIN;64;32;1.0675583295477755;0.8208212205036842;0.8221482276800836
generate_trend_drift;3;20000;ADWIN;64;64;1.0852048615914327;0.8290200897139465;0.829540730476638
generate_trend_drift;3;20000;PageHinkley;16;16;1.0733647751939053;0.8229491528706842;0.8250548935257547
generate_trend_drift;3;20000;PageHinkley;16;32;1.0924932834349426;0.8324310358959239;0.8329020219866569
generate_trend_drift;3;20000;PageHinkley;16;64;1.1260103429641437;0.8453998917826264;0.8454227842102715
generate_trend_drift;3;20000;PageHinkley;32;16;1.0690711307918905;0.821587018837589;0.8232622608735162
generate_trend_drift;3;20000;PageHinkley;32;32;1.0938617767176895;0.8331273877429316;0.8337130079824606
generate_trend_drift;3;20000;PageHinkley;32;64;1.1250913668961624;0.8454842987454358;0.8456528031060887
generate_trend_drift;3;20000;PageHinkley;64;16;1.069675311512351;0.8209841144408744;0.8231441791501587
generate_trend_drift;3;20000;PageHinkley;64;32;1.0912147907331273;0.8306259137731712;0.8318201074140135
generate_trend_drift;3;20000;PageHinkley;64;64;1.1281260446852681;0.8464528675350925;0.8468948253502835
generate_trend_drift;3;20000;PageHinkley;16;16;1.0576720446156196;0.8169687732155083;0.8186413106271622
generate_trend_drift;3;20000;PageHinkley;16;32;1.060680415196667;0.8192168221183146;0.8194994691448876
generate_trend_drift;3;20000;PageHinkley;16;64;1.0849737523482026;0.8298659259068837;0.8299907493868096
